ages,list_price,num_reviews,piece_count,play_star_rating,prod_id,review_difficulty,theme_name,val_star_rating,country
6-12,53.88,4.0,360.0,4.8,75932.0,Average,Jurassic Park Velociraptor Chase,4.3,DN
7-12,53.88,1.0,289.0,3.0,75931.0,Easy,Dilophosaurus Outpost Attack,3.0,DN
7-12,53.88,,397.0,,75928.0,,Blue's Helicopter Pursuit,,DN
6-12,41.88,2.0,222.0,4.5,75927.0,Average,Stygimoloch Breakout,4.5,DN
4-7,30.0,,85.0,,10757.0,,Juniors,,DN
2-5,30.0,,22.0,,10880.0,,DUPLO®,,DN
6-12,27.6,1.0,126.0,3.0,75926.0,Easy,Pteranodon Chase,2.0,DN
10+,24.0,1.0,234.0,3.0,41614.0,Easy,BrickHeadz,5.0,DN
4-7,24.0,,84.0,,10756.0,,Juniors,,DN
2-5,21.6,1.0,24.0,,10879.0,,DUPLO®,,DN
4-7,53.88,,150.0,,10758.0,,Juniors,,DN
14+,143.88,52.0,1363.0,3.2,76105.0,Average,Marvel Super Heroes,4.0,DN
8-14,107.88,7.0,1004.0,4.8,76108.0,Average,Marvel Super Heroes,4.8,DN
8-14,89.88,17.0,674.0,4.9,76107.0,Average,Marvel Super Heroes,4.2,DN
7-14,41.88,3.0,416.0,3.7,76103.0,Average,Marvel Super Heroes,3.7,DN
7-14,36.0,13.0,375.0,4.7,76104.0,Easy,Marvel Super Heroes,4.7,DN
6-12,27.6,10.0,223.0,4.4,76102.0,Easy,Marvel Super Heroes,4.9,DN
6-12,15.6,13.0,124.0,4.2,76101.0,Easy,Marvel Super Heroes,4.8,DN
10+,12.0,3.0,101.0,4.0,41604.0,Average,BrickHeadz,4.5,DN
10+,12.0,2.0,105.0,3.0,41605.0,Easy,BrickHeadz,5.0,DN
10+,12.0,1.0,113.0,5.0,41606.0,Easy,BrickHeadz,5.0,DN
10+,12.0,1.0,136.0,,41607.0,,BrickHeadz,,DN
7-14,65.88,6.0,492.0,4.7,76088.0,Average,Marvel Super Heroes,4.0,DN
7-14,65.88,7.0,375.0,4.1,76078.0,Easy,Marvel Super Heroes,2.3,DN
7-14,53.88,6.0,400.0,4.8,76084.0,Easy,Marvel Super Heroes,4.5,DN
7-14,41.88,23.0,375.0,4.4,76083.0,Average,Marvel Super Heroes,3.9,DN
7-14,36.0,7.0,358.0,4.7,76100.0,Average,Marvel Super Heroes,4.8,DN
7-14,36.0,10.0,377.0,4.8,76077.0,Easy,Marvel Super Heroes,4.3,DN
2-5,30.0,,38.0,,10876.0,,DUPLO®,,DN
6-12,27.6,9.0,185.0,3.9,76082.0,Easy,Marvel Super Heroes,4.2,DN
6-12,27.6,6.0,229.0,4.4,76099.0,Easy,Marvel Super Heroes,5.0,DN
6-12,27.6,10.0,160.0,3.9,76076.0,Easy,Marvel Super Heroes,3.9,DN
4-7,24.0,1.0,125.0,5.0,10754.0,,Juniors,4.0,DN
5-12,12.0,2.0,79.0,3.5,76091.0,Easy,Marvel Super Heroes,3.0,DN
5-12,12.0,,86.0,,76090.0,,Marvel Super Heroes,,DN
5-12,12.0,,89.0,,76089.0,,Marvel Super Heroes,,DN
10+,359.88,38.0,601.0,4.4,31313.0,Challenging,MINDSTORMS®,3.7,DN
10-21,203.88,1.0,1.0,5.0,45500.0,Average,MINDSTORMS®,3.0,DN
10-21,107.88,6.0,1.0,4.0,45501.0,Very Easy,MINDSTORMS®,3.0,DN
10-21,41.88,1.0,1.0,5.0,45506.0,Very Easy,MINDSTORMS®,5.0,DN
10+,41.88,3.0,1.0,5.0,45508.0,Average,MINDSTORMS®,3.3,DN
10-21,36.0,,1.0,,45505.0,,MINDSTORMS®,,DN
10+,36.0,4.0,1.0,3.0,45504.0,Challenging,MINDSTORMS®,4.0,DN
10-21,36.0,,1.0,,45509.0,,MINDSTORMS®,,DN
10-21,32.4,2.0,1.0,5.0,45502.0,,MINDSTORMS®,5.0,DN
8+,30.0,2.0,1.0,5.0,45517.0,Very Easy,MINDSTORMS®,2.5,DN
10-21,27.6,1.0,1.0,5.0,45503.0,Easy,MINDSTORMS®,,DN
10-21,21.6,,1.0,,45507.0,,MINDSTORMS®,,DN
10-21,18.0,,7.0,,45514.0,,MINDSTORMS®,,DN
12+,251.88,11.0,2863.0,4.3,21137.0,Challenging,Minecraft™,4.2,DN
8+,119.88,2.0,1122.0,5.0,21136.0,Easy,Minecraft™,4.0,DN
8+,95.88,7.0,729.0,4.0,21134.0,Average,Minecraft™,3.7,DN
8+,71.88,1.0,717.0,5.0,21135.0,Challenging,Minecraft™,5.0,DN
8+,65.88,4.0,549.0,4.7,21144.0,Easy,Minecraft™,4.3,DN
8+,53.88,1.0,470.0,5.0,21143.0,Average,Minecraft™,5.0,DN
8+,41.88,,278.0,,21142.0,,Minecraft™,,DN
8+,41.88,6.0,387.0,4.2,21130.0,Easy,Minecraft™,4.2,DN
8+,24.0,16.0,208.0,4.4,21123.0,Easy,Minecraft™,4.4,DN
7-14,21.6,4.0,198.0,4.5,21140.0,Average,Minecraft™,5.0,DN
7-14,21.6,2.0,241.0,5.0,21141.0,Average,Minecraft™,4.5,DN
8+,21.6,5.0,247.0,5.0,21129.0,Average,Minecraft™,4.8,DN
6-14,15.6,,84.0,,21139.0,,Minecraft™,,DN
6-14,15.6,4.0,69.0,5.0,21138.0,Easy,Minecraft™,2.7,DN
5-12,41.88,10.0,169.0,4.3,60153.0,Very Easy,City,3.6,DN
5+,3.6,13.0,8.0,4.3,71020.0,Very Easy,Minifigures,4.0,DN
5+,3.6,14.0,7.0,4.5,71021.0,Very Easy,Minifigures,4.3,DN
9-14,131.88,5.0,1426.0,2.0,70357.0,Challenging,NEXO KNIGHTS™,1.8,DN
8-14,65.88,3.0,604.0,4.3,72006.0,Challenging,NEXO KNIGHTS™,4.0,DN
8-14,53.88,,569.0,,72005.0,,NEXO KNIGHTS™,,DN
8-14,41.88,3.0,506.0,5.0,72004.0,Average,NEXO KNIGHTS™,5.0,DN
8-14,32.4,,369.0,,72003.0,,NEXO KNIGHTS™,,DN
7-14,21.6,1.0,191.0,4.0,72002.0,Easy,NEXO KNIGHTS™,3.0,DN
7-14,21.6,,217.0,,72001.0,,NEXO KNIGHTS™,,DN
16+,311.88,88.0,4867.0,4.8,70620.0,Challenging,THE LEGO® NINJAGO® MOVIE™,4.8,DN
9-14,179.88,52.0,2295.0,4.7,70618.0,Challenging,THE LEGO® NINJAGO® MOVIE™,4.8,DN
9-14,107.88,15.0,1403.0,4.5,70617.0,Average,THE LEGO® NINJAGO® MOVIE™,4.8,DN
9-14,89.88,9.0,830.0,4.6,70656.0,Average,THE LEGO® NINJAGO® MOVIE™,4.8,DN
9-14,89.88,6.0,914.0,4.8,70616.0,Average,THE LEGO® NINJAGO® MOVIE™,4.7,DN
9-14,89.88,11.0,1202.0,4.7,70632.0,Average,THE LEGO® NINJAGO® MOVIE™,4.4,DN
8-14,77.88,6.0,765.0,3.8,70643.0,Average,NINJAGO®,4.2,DN
9-14,77.88,19.0,944.0,3.6,70615.0,Average,THE LEGO® NINJAGO® MOVIE™,4.6,DN
8-14,65.88,8.0,747.0,4.3,70613.0,Average,THE LEGO® NINJAGO® MOVIE™,4.5,DN
9-14,65.88,8.0,876.0,4.7,70614.0,Average,THE LEGO® NINJAGO® MOVIE™,4.6,DN
